datetime_utc,Receiver,Transmitter,Station Name,Latitude,Longitude,Data source
2017-12-05 03:09:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 03:41:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 03:44:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:46:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:48:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:50:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-05 03:51:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:53:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:55:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:56:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-05 03:56:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 03:57:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 03:58:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 04:00:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 04:02:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 04:02:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 04:03:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 04:05:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 04:11:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 04:13:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 04:13:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 04:15:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 04:17:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 05:26:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:26:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:29:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:31:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-05 05:31:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-05 05:31:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:36:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:36:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:37:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:38:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:39:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-05 05:39:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:39:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:40:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 05:40:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:41:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:42:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:42:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-05 05:44:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:46:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:46:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 05:46:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:47:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 05:47:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 05:48:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:49:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:49:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 05:51:00,VR2W-130935,A69-9001-18224,AM_N_4,27.4969,-82.69141,SCAN
2017-12-05 05:53:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:55:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-05 05:56:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 05:57:00,VR2Tx-481049,A69-9001-18224,AM_S_3,27.49384,-82.69507,SCAN
2017-12-05 05:58:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 06:00:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 06:00:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 06:02:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 06:02:00,VR2W-127174,A69-9001-18224,AM_S_2,27.49414,-82.69736,SCAN
2017-12-05 06:02:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 06:04:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 06:04:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 06:06:00,VR2Tx-481051,A69-9001-18224,AM_N_3,27.49721,-82.69364,SCAN
2017-12-05 06:06:00,VR2W-130937,A69-9001-18224,AM_N_2,27.49732,-82.69592,SCAN
2017-12-05 06:08:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 06:09:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 06:11:00,VR2W-107762,A69-9001-18224,AM_N_1,27.49746,-82.6985,SCAN
2017-12-05 18:50:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-12-05 18:51:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-12-06 02:09:00,VR2Tx-480583,A69-9001-18224,LBP,27.42742,-82.63168,SCAN
2017-12-10 04:21:00,VR2W-128450,A69-9001-18224,BP_IN_S,27.30421,-82.56002,SCAN
2017-12-10 04:22:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2017-12-10 04:24:00,VR2W-128450,A69-9001-18224,BP_IN_S,27.30421,-82.56002,SCAN
2017-12-10 04:24:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2017-12-10 04:32:00,VR2W-127175,A69-9001-18224,BP_OUT_M,27.29929,-82.56274,SCAN
2017-12-10 04:33:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2017-12-10 04:35:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2017-12-21 04:00:00,VR2Tx-481043,A69-9001-18224,LB_IN_M,27.44383,-82.68702,SCAN
2017-12-21 04:16:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-21 04:18:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:23:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:27:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:29:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:30:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:31:00,VR2Tx-481043,A69-9001-18224,LB_IN_M,27.44383,-82.68702,SCAN
2017-12-22 00:32:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:32:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:35:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:35:00,VR2Tx-481043,A69-9001-18224,LB_IN_M,27.44383,-82.68702,SCAN
2017-12-22 00:36:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:36:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:38:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:38:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:40:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:40:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:41:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:42:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:43:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:44:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:46:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:46:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-22 00:55:00,VR2Tx-481042,A69-9001-18224,LB_OUT_S1,27.44306,-82.68901,SCAN
2017-12-22 00:56:00,VR2Tx-481048,A69-9001-18224,LB_OUT_N,27.44392,-82.68949,SCAN
2017-12-23 10:08:00,VR2Tx-480317,A69-9001-18224,NP_IN_S,27.33533,-82.58026,SCAN
2017-12-23 10:10:00,VR2Tx-480317,A69-9001-18224,NP_IN_S,27.33533,-82.58026,SCAN
2017-12-23 10:10:00,VR2W-127177,A69-9001-18224,NP_IN_N,27.33613,-82.58123,SCAN
2017-12-23 10:17:00,VR2W-127177,A69-9001-18224,NP_IN_N,27.33613,-82.58123,SCAN
2018-01-02 19:31:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2018-01-02 19:33:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2018-01-02 19:36:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2018-01-02 19:38:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2018-01-02 19:46:00,VR2W-130934,A69-9001-18224,BP_IN_M2,27.30455,-82.56139,SCAN
2018-01-02 20:04:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2018-01-02 20:05:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2018-01-02 20:07:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2018-01-02 20:09:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2018-01-02 20:11:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
2018-01-02 20:16:00,VR2W-127176,A69-9001-18224,BP_OUT_S,27.29889,-82.56113,SCAN
